Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.51,,1.68,0.56,3.92,7.09,44.98,8.58,10.82,0.56,0.37,,4.85,18.66,20.72,52.44,26.87,5.97,1.87,36.76,0.93,156.76,0.56,78.38,4.67,,31.54,0.37,0.37,50.02,29.49,45.16,26.5,7.09,0.37,33.22,0.75,1.68,5.23,17.54,2.61,3.17,1.49,0,
37.212,0.56,0.75,0.75,2.99,7.46,45.35,2.99,12.32,1.31,0.93,,4.11,17.54,20.34,52.07,25.38,6.16,2.05,37.14,1.12,155.83,1.31,79.88,5.41,,31.35,0.37,0.37,49.64,29.67,46.28,27.99,5.97,0.75,33.78,1.31,1.49,5.04,20.34,4.11,3.36,1.49,0,
37.914,,1.12,,4.67,7.28,53.93,4.11,9.33,1.87,0.93,,3.92,15.68,22.02,49.83,42.92,6.53,3.17,36.76,0.56,157.51,0.37,80.25,5.6,,30.61,0.37,0.37,49.83,27.81,48.15,29.3,12.88,0.37,31.17,1.68,1.49,4.11,20.34,3.17,3.17,1.12,0,
38.616,6.16,0.56,0.75,5.79,7.65,55.05,11.76,5.97,3.36,1.31,,5.6,23.14,27.62,36.02,50.2,6.16,2.05,37.14,1.68,155.83,0.56,80.62,6.35,0.19,31.35,0.37,0.37,51.32,27.99,49.27,29.11,18.1,,32.1,1.31,1.31,3.55,21.84,3.36,4.11,1.49,0,
39.318,7.28,0.19,0.37,3.17,7.84,50.58,12.13,6.35,2.43,0.93,,2.24,19.78,24.82,31.17,49.83,4.29,2.43,36.21,0.75,151.73,0.19,81.37,5.79,,31.17,0.37,0.37,51.88,28.93,49.83,29.11,18.85,,31.17,1.31,1.87,4.11,18.29,2.8,3.92,1.31,0,
40.019,6.91,0.93,0.37,3.92,7.84,46.84,8.96,5.97,6.72,1.49,0.37,5.23,23.51,22.77,30.42,47.59,4.67,2.61,37.7,1.49,159,0.37,81.74,7.09,,31.54,0.37,0.37,48.71,28.55,51.13,29.11,16.42,0.19,30.42,2.8,1.12,3.92,20.72,6.91,4.85,1.12,0,1.49
40.722,4.67,0.75,,2.05,6.53,62.15,8.58,7.28,7.46,0.93,0.19,5.04,26.87,23.89,51.13,48.52,5.97,2.24,34.53,0.75,155.27,0.37,83.79,7.46,,31.73,0.56,0.37,51.32,30.61,53.75,28.93,23.7,,30.23,3.36,1.12,4.48,22.02,5.79,4.48,1.49,0,0.19
41.423,1.31,0.93,,2.61,6.35,64.2,9.89,14,5.04,1.12,0.19,5.23,24.07,24.63,54.49,49.08,3.92,2.05,38.07,0.19,156.76,0.56,89.77,7.84,,32.66,0.93,0.37,52.07,29.11,54.68,30.42,19.6,,29.3,5.23,1.12,3.92,24.82,5.04,6.35,1.31,0.19,
42.125,,0.75,,3.17,7.28,65.51,14,12.5,2.8,0.75,0.19,4.85,22.02,24.82,53.37,49.46,0.56,0.93,38.82,1.49,158.82,1.68,85.85,6.53,,33.97,0.93,0.37,50.2,33.59,56.55,30.98,20.53,,31.91,5.6,1.31,2.99,22.21,5.97,5.6,2.05,0.19,
42.827,,,,3.73,7.28,61.77,23.14,10.26,1.49,0.93,,5.79,22.21,25.19,53.93,50.76,0.56,2.61,39.19,1.12,159.19,1.68,89.39,7.46,,35.46,0.93,0.37,50.2,33.03,56.92,29.67,25.94,,28.93,1.87,0.75,2.8,23.89,10.26,5.6,7.84,0.19,
43.529,0.19,0.75,,2.8,7.65,59.91,27.06,11.2,3.36,0.75,0.19,3.92,30.42,24.45,49.08,51.51,0.56,2.8,39.19,0.75,159.38,2.61,90.51,6.91,,34.9,0.93,0.37,50.95,33.97,58.41,31.35,23.14,,30.61,1.49,,1.31,25.75,4.67,5.79,1.49,0.19,0.19
44.231,0.56,0.37,,2.05,7.46,29.49,31.54,11.2,3.55,0.93,,3.92,29.86,24.45,44.23,51.32,0.75,1.68,39.94,1.49,143.89,1.49,92.75,6.53,,36.76,0.93,0.37,49.64,38.26,60.65,30.23,16.61,0.37,33.41,1.68,,0.75,26.13,5.41,6.53,1.49,0.19,0.37
44.933,1.12,0.75,,4.11,9.33,3.17,37.14,15.12,2.24,1.49,0.37,0.93,30.79,26.13,43.67,50.39,3.36,2.43,40.68,1.31,141.09,1.49,94.62,7.65,,36.76,0.93,0.37,51.32,42.36,64.01,32.29,16.05,,33.59,0.93,,,25.19,4.48,6.35,2.24,0.19,
45.635,0.75,0.56,,1.49,9.33,40.12,32.29,11.94,2.8,1.31,0.56,0.37,27.99,24.26,31.73,43.86,4.48,0.93,41.62,1.31,162.74,1.12,99.47,7.84,,38.07,0.93,0.37,48.9,44.42,63.83,32.1,15.49,,33.59,2.99,,0.37,26.13,5.97,6.53,1.87,0.19,
46.337,0.75,0.75,,2.99,2.99,64.2,37.32,11.01,2.99,0.56,0.37,0.56,28.93,24.45,23.89,44.98,1.12,0.19,42.36,1.68,164.23,1.49,102.64,10.26,,37.51,0.93,0.37,47.4,47.96,65.13,32.1,11.76,,34.71,5.79,1.68,6.16,28.18,5.41,9.33,1.12,0.19,
47.039,0.56,0.56,0.19,1.31,0.37,79.5,38.82,13.25,6.35,0.75,0.19,0.75,31.17,25.94,47.59,48.71,5.04,0.75,42.92,1.49,169.64,1.12,97.6,9.89,,39.56,0.93,0.37,48.71,52.44,67.37,28.74,11.38,,36.58,4.67,,5.6,30.23,6.53,8.58,1.68,0.19,
47.741,0.19,0.93,,4.11,0.19,94.25,38.63,15.68,9.89,0.37,0.19,2.99,28.37,25.94,57.67,47.96,4.67,2.05,41.99,1.68,170.01,1.87,98.16,9.89,,36.58,0.93,0.37,44.6,55.43,67.93,25.38,14.93,,40.12,3.92,,5.41,31.35,5.79,7.84,1.87,0.19,
